date,ET0,ETc,water_need_m3
2015-06-27,3.8376331815749567,3.0701065452599656,0.00307
2015-06-28,2.660357171613584,2.1282857372908675,0.00213
2015-06-29,3.270930666298387,2.61674453303871,0.00262
2015-06-30,4.229869006101723,3.3838952048813784,0.00338
2015-07-01,4.048118008351731,3.238494406681385,0.00324
2015-07-02,3.9934777643288513,3.1947822114630813,0.00319
2015-07-03,3.5777468488120734,2.8621974790496587,0.00286
2015-07-04,3.716669649320942,2.973335719456754,0.00297
2015-07-05,4.876875510251615,3.9015004082012923,0.0039
2015-07-06,3.6466775632835464,2.9173420506268375,0.00292
2015-07-07,3.901992505389088,3.1215940043112704,0.00312
2015-07-08,5.282129259927132,4.2257034079417055,0.00423
2015-07-09,6.606422200616565,5.285137760493253,0.00529
2015-07-10,5.757076003007722,4.605660802406177,0.00461
2015-07-11,3.1685839424057396,2.534867153924592,0.00253
2015-07-12,4.99235699969516,3.993885599756128,0.00399
2015-07-13,5.494765447149659,4.395812357719727,0.0044
2015-07-14,6.1784409282215,4.9427527425772,0.00494
2015-07-15,4.64987728409633,3.719901827277064,0.00372
2015-07-16,4.237058553541106,3.3896468428328848,0.00339
2015-07-17,5.088082630653791,4.0704661045230335,0.00407
2015-07-18,5.727749419067877,4.5821995352543015,0.00458
2015-07-19,7.0978786614576865,5.67830292916615,0.00568
2015-07-20,5.956261884280308,4.765009507424247,0.00477
2015-07-21,6.447076181944578,5.157660945555662,0.00516
2015-07-22,6.722898214753173,5.378318571802539,0.00538
2015-07-23,5.4930923005842605,4.394473840467408,0.00439
2015-07-24,7.027526200390484,5.622020960312387,0.00562
2015-07-25,8.097182603576163,6.477746082860931,0.00648
2015-07-26,7.570199337755851,6.0561594702046815,0.00606
2015-07-27,8.80553064806165,7.04442451844932,0.00704
2015-07-28,9.191107294327576,7.352885835462061,0.00735
2015-07-29,8.48399100234035,6.78719280187228,0.00679
2015-07-30,9.591203549250226,7.672962839400181,0.00767
2015-07-31,9.931901197707559,7.945520958166047,0.00795
2015-08-01,4.537920739810106,3.630336591848085,0.00363
2015-08-02,5.4714432903429095,4.377154632274328,0.00438
2015-08-03,6.252523682784796,5.002018946227837,0.005
2015-08-04,4.950323020855158,3.9602584166841264,0.00396
2015-08-05,5.538429074998117,4.4307432599984935,0.00443
2015-08-06,4.279559457360833,3.4236475658886665,0.00342
2015-08-07,4.01883009760267,3.2150640780821362,0.00322
2015-08-08,6.777214389209633,5.421771511367707,0.00542
2015-08-09,7.421842719447304,5.937474175557844,0.00594
2015-08-10,7.049286413047746,5.639429130438197,0.00564
2015-08-11,5.714144166413799,4.571315333131039,0.00457
2015-08-12,5.466270757110404,4.373016605688323,0.00437
2015-08-13,6.190383910299368,4.952307128239495,0.00495
2015-08-14,7.32781232990849,5.862249863926792,0.00586
2015-08-15,6.241640123880095,4.9933120991040765,0.00499
2015-08-16,8.22298492794156,6.578387942353249,0.00658
2015-08-17,6.4368307109648315,5.149464568771865,0.00515
2015-08-18,8.437176026568107,6.749740821254486,0.00675
2015-08-19,6.085873253897182,4.868698603117746,0.00487
2015-08-20,6.1253325513099135,4.9002660410479315,0.0049
2015-08-21,5.72434523480522,4.579476187844176,0.00458
2015-08-22,5.562449733405788,4.44995978672463,0.00445
2015-08-23,4.522198504646042,3.617758803716834,0.00362
2015-08-24,4.340639079744692,3.472511263795754,0.00347
2015-08-25,3.6060728710535463,2.8848582968428373,0.00288
2015-08-26,6.424309855824962,5.13944788465997,0.00514
2015-08-27,5.82625338274297,4.661002706194377,0.00466
2015-08-28,6.787964950865206,5.430371960692165,0.00543
2015-08-29,7.465274850913168,5.972219880730535,0.00597
2015-08-30,5.052772501469985,4.042218001175988,0.00404
2015-08-31,8.211930199555134,6.569544159644107,0.00657
2015-09-01,8.54472828585352,6.835782628682816,0.00684
2015-09-02,9.115926767446615,7.292741413957292,0.00729
